Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges,Expiry_Days
ORD169,5/23/2024 22:56,22:56,High,Heavy,Same-day,High,13.64,305.3,448.7,509.35,Clear,Sports Event,4,Low Stock,490.31,9.36,22.99,126
ORD170,5/17/2024 6:41,6:41,Low,Light,Same-day,Medium,32.11,305.85,365.92,433.7,Rainy,Holiday,3,In-stock,517.04,10.91,48.58,206
ORD171,2/1/2024 18:18,18:18,Low,Moderate,Express,High,6.04,205.99,291.65,340.37,Clear,None,1,Out of Stock,316.42,6.3,7.1,27
ORD172,1/11/2024 13:40,13:40,Medium,Heavy,Same-day,Low,18.61,420.65,604.78,655.44,Rainy,Holiday,0,Low Stock,580.81,17.39,22.47,55
ORD173,12/23/2024 6:04,6:04,Medium,Heavy,Standard,Medium,30.84,357.6,422.21,459.62,Snowy,Sports Event,5,Low Stock,573.68,12.51,45.83,152
ORD174,6/27/2024 11:37,11:37,Medium,Heavy,Express,Low,38.52,310.37,396,398.49,Snowy,Holiday,1,In-stock,532.02,7.15,46.58,194
ORD175,12/23/2024 19:11,19:11,Medium,Heavy,Same-day,Low,16.07,106.31,132.51,134.06,Stormy,None,2,Low Stock,134.89,2.45,8.45,26
ORD176,11/18/2024 19:56,19:56,Medium,Heavy,Express,High,29.47,368.95,431.24,424.79,Stormy,None,3,Low Stock,431.68,17.78,39.18,114
ORD177,3/9/2024 16:45,16:45,Low,Light,Same-day,Medium,13.55,430.64,588.01,500.43,Rainy,Holiday,3,In-stock,623.18,10.9,10.06,315
ORD178,3/12/2024 10:44,10:44,Low,Moderate,Express,High,37.2,425.79,614.03,707.27,Clear,None,2,In-stock,518.62,10.47,21.2,312
ORD179,3/8/2024 6:29,6:29,Medium,Heavy,Standard,High,49.98,325.02,444.31,377.68,Stormy,Holiday,3,Low Stock,449.24,6.74,59.05,201
ORD180,4/2/2024 5:30,5:30,High,Heavy,Express,High,21.53,177.15,237.82,277.26,Stormy,Sports Event,1,Out of Stock,391.66,8.45,38.46,103
ORD181,12/9/2024 12:56,12:56,Low,Light,Same-day,High,2.2,446.88,502.35,593.11,Clear,Holiday,2,Low Stock,696.81,10.35,3.45,263
ORD182,8/26/2024 21:02,21:02,Low,Moderate,Express,Medium,38.63,444.7,591.19,545.09,Rainy,None,5,In-stock,667.54,18.92,45.55,125
ORD183,11/30/2024 18:52,18:52,High,Moderate,Same-day,Medium,25.43,277.13,358.12,408.96,Stormy,None,4,Low Stock,424.59,8.97,31.29,183
ORD184,6/8/2024 19:10,19:10,Low,Moderate,Same-day,Low,1.42,400.6,482.05,556.07,Snowy,None,5,Low Stock,517.11,14.98,1.34,222
ORD185,5/31/2024 4:22,4:22,Medium,Heavy,Express,Low,18.28,209.05,276.08,315.25,Stormy,None,4,Low Stock,264.88,8.61,15.9,225
ORD186,4/19/2024 20:34,20:34,High,Moderate,Same-day,Medium,38.6,397.95,572.07,525.95,Clear,Sports Event,2,Out of Stock,693.54,14.26,53.53,300
ORD187,1/31/2024 1:01,1:01,High,Heavy,Same-day,Low,31.45,76.93,101.42,94.84,Snowy,Holiday,1,Out of Stock,202.74,3.63,50.55,9
ORD188,5/25/2024 5:50,5:50,Low,Moderate,Standard,Medium,29.93,343.32,480.38,510.57,Rainy,Holiday,2,In-stock,510.03,8.52,44.09,355
ORD189,5/17/2024 0:00,0:00,High,Heavy,Standard,High,40.21,482.26,646.72,625.79,Stormy,Sports Event,0,Low Stock,733.75,13.11,72.16,105
ORD190,10/30/2024 5:22,5:22,High,Heavy,Standard,High,33.93,17.07,23.83,24.63,Rainy,Holiday,0,Out of Stock,83.86,0.35,51.68,119
ORD191,2/22/2024 21:00,21:00,Low,Heavy,Standard,Low,2.36,14.69,18.34,19.48,Clear,Sports Event,1,Out of Stock,20.3,0.6,1.79,358
ORD192,10/1/2024 17:34,17:34,Medium,Light,Same-day,Low,30.74,64.35,90.66,103.71,Stormy,Holiday,5,Low Stock,114.29,2.27,28.93,140
ORD193,7/2/2024 18:49,18:49,Medium,Moderate,Express,Low,47.9,157.2,232.98,189.89,Rainy,Holiday,5,Low Stock,223.27,4.51,33.35,3
ORD194,11/10/2024 7:14,7:14,High,Light,Express,High,3.66,260.61,334.78,346.06,Snowy,Sports Event,0,Low Stock,368.07,9.11,6.22,316
ORD195,1/16/2024 18:00,18:00,Low,Light,Standard,High,5.47,427.54,575.27,650.67,Rainy,Holiday,5,In-stock,607.59,20.12,3.98,12
ORD196,3/25/2024 12:34,12:34,Medium,Moderate,Same-day,Low,39.77,167.49,185,176.84,Stormy,Holiday,3,Out of Stock,291.09,5.26,26.04,185
ORD197,1/1/2024 12:03,12:03,Medium,Light,Same-day,High,18.83,208.75,287.54,243.13,Snowy,Holiday,1,In-stock,393.79,5.34,26.79,269
ORD198,7/23/2024 13:24,13:24,High,Moderate,Express,Low,2.22,419.75,518.44,444.92,Snowy,None,2,In-stock,681.83,16.86,1.64,223
ORD199,10/20/2024 21:07,21:07,Medium,Heavy,Express,Medium,37.21,412.94,495.92,524.43,Rainy,Holiday,4,Out of Stock,644.49,19.05,35.54,251
ORD200,6/21/2024 1:08,1:08,Medium,Light,Same-day,Medium,6.69,161.49,193.49,207.63,Clear,Holiday,4,In-stock,223.56,4.48,10.65,244
ORD201,9/9/2024 8:38,8:38,High,Moderate,Standard,Low,8.45,183.68,236.33,214.04,Rainy,Holiday,0,Low Stock,296.88,8.84,4.68,281
ORD202,9/1/2024 18:30,18:30,High,Moderate,Express,Medium,42.68,40.91,58.61,67.22,Rainy,Sports Event,5,In-stock,121.84,1.05,55.11,52
ORD203,9/7/2024 14:43,14:43,High,Moderate,Same-day,Medium,33.29,142.59,189.71,177.9,Clear,None,1,Out of Stock,299.39,6.69,46.11,256
ORD204,10/4/2024 0:23,0:23,High,Heavy,Same-day,High,42.33,27.95,33.28,32.58,Snowy,None,0,Out of Stock,121.48,0.66,73.28,233
ORD205,2/9/2024 13:07,13:07,Low,Moderate,Same-day,Low,3.65,140.26,178.85,206.73,Snowy,Sports Event,4,Out of Stock,232.96,3.15,3.39,222
ORD206,6/21/2024 10:32,10:32,Low,Moderate,Express,Medium,43.13,62.27,75.57,73.45,Stormy,Holiday,5,Low Stock,125.38,1.54,35.21,118
ORD207,10/17/2024 0:11,0:11,Medium,Light,Express,Low,8.23,478.42,577.58,558.44,Snowy,Holiday,3,In-stock,659.91,20.25,14.58,344
ORD208,10/12/2024 17:36,17:36,High,Heavy,Standard,Low,10.71,387.3,444.93,424.35,Snowy,None,1,Low Stock,570.28,13.31,16.11,225
ORD209,4/21/2024 9:37,9:37,High,Light,Same-day,High,48.08,394.86,580.59,601.45,Stormy,Sports Event,3,Low Stock,653.78,16.93,52.35,259
ORD210,6/19/2024 4:41,4:41,Low,Moderate,Standard,Medium,6.49,359.33,482.72,565.04,Snowy,None,5,Out of Stock,448.62,13.64,6.41,209
ORD211,1/12/2024 18:30,18:30,High,Light,Same-day,Medium,47.39,393.56,574.69,641.84,Snowy,Sports Event,5,Low Stock,630.2,12.85,29.53,57
ORD212,10/16/2024 22:55,22:55,Medium,Light,Express,Medium,42.93,229.18,275.6,324.84,Stormy,Sports Event,2,Out of Stock,431.06,7.54,85.79,3
ORD213,8/15/2024 7:23,7:23,Medium,Heavy,Standard,High,34.32,312.97,373.74,342.72,Snowy,Sports Event,5,In-stock,442.07,8.2,23.48,139
ORD214,10/2/2024 2:44,2:44,Medium,Light,Same-day,Medium,29.45,246.85,294.07,334.79,Stormy,Holiday,0,Low Stock,349.89,9.64,26.9,41
ORD215,2/24/2024 17:27,17:27,Low,Heavy,Standard,Medium,16.83,123.44,165.67,168.83,Rainy,Sports Event,5,Out of Stock,206.04,3.48,31.33,274
ORD216,4/2/2024 4:50,4:50,Low,Light,Express,Medium,4.69,391.2,504.23,556.51,Stormy,None,0,Out of Stock,565.35,16.15,4.27,342
ORD217,9/20/2024 2:01,2:01,Low,Light,Express,High,6.07,339.42,452.52,492.61,Stormy,Sports Event,3,Out of Stock,555.42,9.84,8.2,82
ORD218,2/18/2024 15:04,15:04,Low,Light,Standard,Low,34.29,284.4,384.48,328.63,Clear,Sports Event,0,Out of Stock,444.21,7.53,27.57,177
ORD219,5/22/2024 21:55,21:55,Low,Moderate,Same-day,Medium,43.44,314.16,397.19,337.37,Rainy,None,3,In-stock,469.75,10.36,76.5,317
ORD220,5/24/2024 11:38,11:38,Medium,Moderate,Standard,Medium,11.96,494.67,655.23,610.5,Clear,None,1,Out of Stock,674.75,13.37,7.96,153
ORD221,9/17/2024 6:38,6:38,Low,Moderate,Same-day,High,1.72,266.86,364.67,401.36,Snowy,Sports Event,1,Out of Stock,415.45,7.65,3.39,268
ORD222,4/12/2024 10:23,10:23,Medium,Moderate,Same-day,High,45.94,484.56,598.99,612.19,Rainy,Sports Event,1,In-stock,882.15,16.59,29.69,153
ORD223,11/13/2024 7:02,7:02,Low,Moderate,Express,High,43.93,25.62,28.39,26.83,Snowy,None,2,Low Stock,107.12,1.09,72.41,89
ORD224,11/9/2024 21:25,21:25,High,Light,Express,High,45.69,132.15,155.28,152.44,Rainy,Sports Event,1,Out of Stock,287.02,3.42,62.79,167
ORD225,1/20/2024 21:05,21:05,Medium,Heavy,Standard,Medium,21.24,422.8,625.51,616.13,Stormy,None,5,Out of Stock,620.07,11.72,26.81,207
ORD226,3/18/2024 10:49,10:49,Low,Moderate,Same-day,Medium,2.81,403.76,582.33,653.94,Rainy,None,0,Low Stock,591.51,19.81,1.72,45
ORD227,4/26/2024 11:06,11:06,Low,Moderate,Standard,Low,10.72,44.06,65.64,62.53,Snowy,Sports Event,3,Low Stock,65.95,1.31,13.33,188
ORD228,10/3/2024 10:27,10:27,High,Heavy,Standard,Low,11.89,177.04,213.03,222.19,Snowy,None,5,Low Stock,253.24,7.82,6.42,217
ORD229,11/14/2024 8:46,8:46,Low,Light,Standard,Medium,11.41,30.38,39.01,37.38,Snowy,None,2,Out of Stock,50.24,1.02,13.12,111
ORD230,8/30/2024 21:14,21:14,Low,Heavy,Standard,Low,6.11,319.65,466.25,488.18,Rainy,None,1,In-stock,452.52,12.5,7.24,127
ORD231,8/4/2024 13:30,13:30,Low,Heavy,Standard,Medium,18.78,11.83,17.15,17.66,Rainy,Holiday,2,Out of Stock,27.95,0.33,12.59,182
ORD232,8/29/2024 23:34,23:34,Low,Heavy,Same-day,High,48.48,359.07,510.3,563.71,Snowy,Sports Event,5,In-stock,570.39,10.22,78.72,23
ORD233,4/29/2024 23:36,23:36,Medium,Moderate,Same-day,High,7.14,335.55,379.25,372.81,Rainy,None,1,Out of Stock,449.3,12.17,11.9,284
ORD234,12/26/2024 21:53,21:53,Low,Light,Express,Medium,31.35,207.06,273.52,240.78,Rainy,Holiday,0,In-stock,306.58,5.23,29.9,352
ORD235,7/18/2024 14:43,14:43,High,Heavy,Express,Low,38.24,229.31,341.93,345.83,Clear,Holiday,3,In-stock,482.04,10.79,75.9,73
ORD236,6/30/2024 0:16,0:16,High,Heavy,Standard,Low,27.39,43.42,58.55,53.93,Stormy,None,1,Low Stock,95.18,1.73,42.92,365
ORD237,3/30/2024 0:27,0:27,Medium,Heavy,Standard,Low,14.14,376.39,529.18,577.94,Rainy,Holiday,4,In-stock,494.26,7.83,15.75,98
ORD238,7/13/2024 1:37,1:37,Medium,Moderate,Express,Low,29.04,142.22,172.08,190.39,Rainy,Sports Event,1,Out of Stock,243.29,3.8,16.68,303
ORD239,5/18/2024 2:14,2:14,High,Heavy,Standard,Medium,40.54,131.2,167.55,136.2,Snowy,Sports Event,4,In-stock,273.49,2.77,28.46,161
ORD240,9/11/2024 19:06,19:06,Low,Moderate,Standard,Medium,6.33,492.36,580.36,636.82,Clear,None,5,Low Stock,691.7,16.08,12.46,228
ORD241,9/21/2024 14:39,14:39,Medium,Light,Express,Low,12.36,406.1,577.04,521.67,Stormy,Sports Event,0,In-stock,596.65,16.22,22.72,9
ORD242,12/12/2024 23:16,23:16,High,Light,Standard,High,42.8,37.43,47.45,52.77,Snowy,Sports Event,4,Low Stock,105.24,1.23,51.55,56
ORD243,2/11/2024 4:30,4:30,High,Moderate,Standard,High,5.08,82.43,94.22,112.76,Snowy,Sports Event,1,Low Stock,128.84,2.88,10.06,177
ORD244,4/6/2024 20:18,20:18,Low,Heavy,Same-day,Medium,8.79,134.75,178.77,170.75,Snowy,Sports Event,1,Out of Stock,220.48,4.53,6.57,22
ORD245,8/13/2024 10:39,10:39,Medium,Moderate,Standard,High,3.23,244.06,287.4,318.99,Stormy,Holiday,5,Low Stock,279.82,5.2,2.72,117
ORD246,10/3/2024 8:13,8:13,Medium,Moderate,Standard,High,45.47,118.4,146.69,118.59,Clear,Holiday,0,Out of Stock,259.47,4.93,76.89,156
ORD247,9/21/2024 5:38,5:38,Low,Light,Express,Medium,27.89,285.11,358.83,413.73,Clear,None,3,In-stock,432.61,11.3,19.53,310
ORD248,1/7/2024 13:58,13:58,Low,Light,Express,High,1.98,61.92,69.37,77.7,Rainy,None,3,Out of Stock,84.47,1.78,2.62,364
ORD249,8/29/2024 13:33,13:33,High,Heavy,Standard,Medium,28.49,438.98,635.04,660.01,Stormy,None,4,Low Stock,747.26,9.65,35.01,328
ORD250,5/1/2024 20:42,20:42,Low,Light,Express,Low,21.14,166.82,190.27,221.39,Clear,None,4,Low Stock,219.64,3.55,42.21,107
ORD251,5/2/2024 18:04,18:04,High,Heavy,Same-day,Low,7.14,259.08,359.08,340.17,Stormy,Holiday,5,In-stock,498.31,12.81,13.19,319
ORD252,1/27/2024 17:10,17:10,High,Heavy,Express,Medium,8.07,196.6,293.68,293.27,Snowy,Sports Event,3,Out of Stock,370.68,4.68,6.27,267
ORD253,6/20/2024 23:38,23:38,Low,Moderate,Same-day,High,45.72,101.29,144.86,116.14,Rainy,Sports Event,4,In-stock,221.04,4.96,83.24,363
ORD254,7/15/2024 15:03,15:03,Low,Heavy,Same-day,Medium,18.36,318.71,398.04,370.13,Stormy,Holiday,1,Out of Stock,527.99,7.95,20.44,19
ORD255,7/29/2024 21:17,21:17,Medium,Moderate,Express,Medium,22.31,486.61,588.71,518.45,Rainy,Sports Event,3,In-stock,795.25,13.44,32.03,138
ORD256,9/5/2024 19:52,19:52,Low,Heavy,Same-day,Medium,37.94,164.93,189.2,205.6,Snowy,Sports Event,0,In-stock,343.75,4.31,59.27,67
ORD257,6/2/2024 9:29,9:29,Medium,Moderate,Standard,High,33.89,361.17,425.03,417.9,Clear,Holiday,0,Low Stock,482.93,11.86,41.84,96
ORD258,12/16/2024 23:38,23:38,High,Moderate,Same-day,Medium,31.16,454.28,537.09,631.69,Rainy,Holiday,2,Low Stock,749.26,22.06,18.28,251
ORD259,12/31/2024 2:30,2:30,Medium,Light,Standard,High,12.8,247.9,290.93,260.07,Rainy,None,5,Out of Stock,317.96,9.09,6.84,313
ORD260,6/20/2024 3:55,3:55,Low,Heavy,Express,Low,15.11,459.79,626.18,666.58,Rainy,None,1,Low Stock,485.75,11.25,17.7,13
ORD261,3/8/2024 14:24,14:24,Medium,Moderate,Express,High,1.33,18.82,26.83,22.95,Stormy,None,3,In-stock,28.82,0.71,0.93,277
ORD262,6/19/2024 19:27,19:27,Medium,Moderate,Express,High,41.36,389.06,565.39,582.32,Rainy,Holiday,3,Low Stock,616.78,18.01,47.79,317
ORD263,3/12/2024 7:07,7:07,High,Moderate,Express,High,1.81,180.77,220.19,246.96,Snowy,Holiday,5,Low Stock,300.15,6.27,1.65,125
ORD264,7/20/2024 11:41,11:41,High,Moderate,Same-day,Low,2.79,162.05,204.34,230.29,Clear,Sports Event,1,Low Stock,232.97,4.57,4.89,128
ORD265,12/26/2024 20:18,20:18,Low,Light,Express,Low,15.85,98.71,119.92,116.6,Stormy,Sports Event,4,Low Stock,131.07,3.93,23.61,47
ORD266,3/29/2024 4:22,4:22,Medium,Light,Express,Low,3.16,489.15,609.98,568.44,Rainy,Holiday,1,Low Stock,589.54,19.86,3.56,352
ORD267,4/22/2024 22:52,22:52,Low,Light,Standard,Medium,28.57,330.72,397.46,435.04,Stormy,Holiday,4,Out of Stock,591.77,10.19,39.06,327
ORD268,7/3/2024 4:21,4:21,Low,Moderate,Same-day,Medium,29.33,233.9,298.84,305.19,Stormy,Sports Event,0,Out of Stock,363.74,7.29,37.54,14
ORD269,3/20/2024 4:03,4:03,High,Light,Standard,High,47.59,277.1,398.64,396.21,Clear,None,1,Low Stock,441.15,11.27,61.24,6
ORD270,5/8/2024 15:26,15:26,High,Light,Same-day,Low,30.27,90.53,133.09,133.72,Stormy,Sports Event,2,In-stock,202.22,3.55,52.18,123
ORD271,10/31/2024 20:55,20:55,High,Light,Express,Medium,47.47,18.41,27.01,25.87,Rainy,Holiday,4,Out of Stock,74.26,0.91,39.77,93
ORD272,2/20/2024 13:01,13:01,Low,Heavy,Standard,High,47.88,173.35,202.61,240.88,Stormy,Holiday,5,Out of Stock,315.11,6.95,76.44,328
ORD273,2/9/2024 6:47,6:47,High,Heavy,Standard,Medium,12.34,457.05,537.66,502.11,Rainy,None,0,Out of Stock,762.51,21.9,8.39,80
ORD274,1/12/2024 3:47,3:47,High,Moderate,Same-day,Medium,20.67,64.75,87.68,78.15,Clear,None,2,Out of Stock,150.71,2.18,30.29,339
ORD275,4/15/2024 1:57,1:57,Medium,Moderate,Express,Medium,44.66,144,214.44,238.06,Stormy,Sports Event,5,In-stock,276.6,4.85,84.39,327
ORD276,12/22/2024 1:22,1:22,Medium,Light,Same-day,Medium,42.95,239.42,306.96,342.25,Snowy,Holiday,2,In-stock,402.77,5.49,80.41,339
ORD277,8/30/2024 5:52,5:52,Low,Light,Express,Low,32.41,296.75,358.36,403.69,Rainy,Holiday,2,Low Stock,411.19,9.16,26.25,168
ORD278,7/14/2024 15:28,15:28,High,Heavy,Express,High,42.21,486.15,562.34,463.82,Rainy,None,4,Out of Stock,785.58,13.44,29.2,354
ORD279,1/12/2024 8:35,8:35,High,Moderate,Express,Low,36.99,205.41,262.78,221.42,Rainy,Holiday,5,Out of Stock,374.97,7.46,70.22,264
ORD280,6/16/2024 16:12,16:12,Medium,Heavy,Same-day,Low,40.14,92.81,120.86,119.39,Snowy,None,2,Low Stock,173.32,3.93,63.03,246
ORD281,2/10/2024 18:24,18:24,Medium,Moderate,Express,High,40.81,340.99,492.73,576.05,Rainy,None,0,In-stock,424.1,8.75,22.21,5
ORD282,2/29/2024 12:33,12:33,Medium,Moderate,Express,High,39.66,152.14,202.93,219.97,Snowy,None,0,Out of Stock,234.32,4.66,61.75,328
ORD283,7/8/2024 21:11,21:11,Low,Light,Same-day,High,4.41,275.7,375.52,395.31,Rainy,None,3,In-stock,429.55,6.27,5.54,30
ORD284,2/18/2024 16:45,16:45,High,Light,Same-day,Low,22.36,454.63,501.06,547.18,Clear,None,3,In-stock,850.88,14.06,21.18,146
ORD285,2/17/2024 23:35,23:35,High,Moderate,Express,High,30.78,410.28,569.59,679.82,Stormy,None,5,Out of Stock,772.87,17.72,37.92,44
ORD286,12/24/2024 13:24,13:24,Medium,Moderate,Express,Medium,49.1,484.14,611.35,504.24,Stormy,None,5,Out of Stock,675.86,12.81,36.15,229
ORD287,2/27/2024 2:47,2:47,Low,Heavy,Same-day,Low,31.47,352.99,498.29,487.76,Stormy,Holiday,4,In-stock,501.55,11.17,53.06,224
ORD288,7/10/2024 9:59,9:59,Low,Heavy,Same-day,High,14.99,158.86,176.35,210.37,Stormy,None,1,Low Stock,220.21,6.09,29.92,275
ORD289,3/13/2024 7:53,7:53,High,Light,Same-day,High,1.02,55.7,78.17,84.33,Rainy,Sports Event,4,In-stock,97.19,1.38,1.98,167
ORD290,8/19/2024 11:34,11:34,Low,Light,Express,High,11.33,242.08,314.9,339.74,Rainy,Holiday,1,In-stock,408.4,7.83,18.54,323
ORD291,6/27/2024 11:52,11:52,Low,Moderate,Standard,High,30.45,117.96,147.63,142.5,Rainy,Holiday,3,Out of Stock,184.77,2.36,19.8,342
ORD292,3/5/2024 19:06,19:06,High,Heavy,Express,High,42.44,23.08,28.37,28.19,Clear,None,2,In-stock,97.11,0.47,62.47,110
ORD293,4/14/2024 1:47,1:47,High,Heavy,Express,High,18.1,141.98,194.83,189.65,Stormy,Holiday,3,In-stock,281.99,6.23,36.14,91
ORD294,3/19/2024 13:37,13:37,High,Heavy,Same-day,High,43.34,89.18,115.18,93.16,Snowy,None,4,In-stock,184.49,3.72,43.78,223
ORD295,4/14/2024 19:05,19:05,Low,Moderate,Same-day,Medium,1.97,335.18,469.88,457.02,Clear,Holiday,0,In-stock,523.33,7.53,1.37,23
ORD296,9/16/2024 21:27,21:27,Low,Heavy,Standard,Low,39.25,410.55,588.49,642.82,Snowy,None,3,Out of Stock,607.76,8.63,32.52,26
ORD297,7/1/2024 0:09,0:09,Low,Moderate,Standard,High,19.93,152.48,174.23,162.22,Stormy,None,1,Out of Stock,224.72,4.92,34.82,186
ORD298,2/19/2024 21:52,21:52,Medium,Moderate,Standard,Low,14.51,19.99,28.65,30.24,Rainy,None,0,Out of Stock,34.47,0.73,8.37,171
ORD299,2/22/2024 17:29,17:29,High,Heavy,Express,High,41.05,149.22,210.07,182.44,Rainy,Holiday,1,In-stock,278.21,7.04,24.73,13
ORD300,11/5/2024 20:08,20:08,Medium,Moderate,Same-day,Low,25.38,483.64,689.68,718.81,Rainy,None,4,Low Stock,614.76,23.38,35.53,284
ORD301,8/1/2024 7:32,7:32,Low,Heavy,Standard,Low,45.11,465.69,553.65,452.01,Rainy,None,0,In-stock,625.16,14.42,51.47,311
ORD302,3/11/2024 15:26,15:26,Medium,Heavy,Same-day,Low,10.76,28.01,33.96,31,Snowy,Sports Event,4,Low Stock,41.92,0.57,9.67,168
ORD303,4/24/2024 23:36,23:36,Low,Light,Standard,Medium,32.38,144.46,174.74,193.83,Rainy,None,2,Low Stock,221.12,5.5,22.64,344
ORD304,1/22/2024 5:09,5:09,Medium,Heavy,Standard,High,23.52,46.7,65.84,77.66,Stormy,Holiday,4,Out of Stock,111.5,2.31,44.59,232
ORD305,11/14/2024 15:47,15:47,Medium,Moderate,Standard,High,45.32,444.74,585.4,625.37,Stormy,None,3,Low Stock,574.41,20.7,81.57,5
ORD306,3/8/2024 11:40,11:40,Low,Light,Standard,Medium,47.97,478.4,707.52,574.79,Clear,Sports Event,3,Out of Stock,713.57,23.03,38.07,163
ORD307,4/3/2024 9:40,9:40,High,Moderate,Standard,High,41.77,226.23,297.03,320.28,Rainy,Sports Event,5,Low Stock,368.44,8.98,56.32,234
ORD308,3/4/2024 23:53,23:53,Low,Heavy,Express,Medium,38.06,492.85,615.13,496.09,Snowy,None,5,Low Stock,630.33,17.08,31.24,133
ORD309,4/20/2024 15:00,15:00,Low,Moderate,Standard,Low,7.01,116.69,148.08,128.67,Rainy,Holiday,5,Out of Stock,153.42,2.82,13.8,19
ORD310,4/20/2024 17:58,17:58,Low,Moderate,Standard,Low,1.36,57.93,63.87,68.48,Rainy,None,5,Low Stock,58.37,1.21,1.2,275
ORD311,9/23/2024 6:27,6:27,Low,Moderate,Same-day,Medium,33.3,350.71,492.66,447.45,Snowy,None,4,In-stock,561.43,13.98,44.34,171
ORD312,1/30/2024 14:47,14:47,Medium,Moderate,Standard,Medium,7.67,366.27,513.51,575.88,Clear,Holiday,4,Out of Stock,533.12,11.88,5.1,100
ORD313,12/7/2024 12:14,12:14,Medium,Moderate,Express,High,15.8,318.51,361.38,413.45,Snowy,None,1,Out of Stock,510.83,11.01,26.9,268
ORD314,4/29/2024 6:48,6:48,Low,Heavy,Same-day,Medium,34.45,381.27,519.08,591.67,Clear,Holiday,5,In-stock,578.6,15.38,22.35,342
ORD315,10/21/2024 21:59,21:59,Medium,Light,Standard,High,4.1,150.63,169.06,180.85,Stormy,Sports Event,3,In-stock,239.37,6.47,3.72,253
ORD316,6/28/2024 18:26,18:26,High,Heavy,Standard,High,19.93,463.39,576.21,462.37,Clear,Holiday,4,In-stock,851.85,19.42,13.57,256
ORD317,3/31/2024 14:51,14:51,Medium,Heavy,Same-day,Low,45.25,373.41,541.73,503.11,Stormy,Sports Event,5,In-stock,552.88,16.08,31.98,29
ORD318,8/3/2024 12:47,12:47,High,Heavy,Standard,High,10.73,13.39,18.4,19.98,Rainy,None,5,Low Stock,27.17,0.36,6.71,249
ORD319,9/30/2024 7:29,7:29,High,Heavy,Standard,High,30.19,325.95,450.32,488.33,Snowy,None,5,Out of Stock,536.8,11.6,27.42,161
ORD320,4/1/2024 9:01,9:01,Low,Moderate,Express,High,19.47,470.81,628.98,650.64,Stormy,None,3,Out of Stock,718.24,18.16,26.93,57
ORD321,12/29/2024 6:58,6:58,High,Heavy,Same-day,High,48.06,211.66,306.12,284.93,Snowy,None,2,Low Stock,393.88,8.06,75.76,20
ORD322,9/21/2024 21:55,21:55,Medium,Heavy,Express,Low,26.84,366.99,450.92,509.02,Clear,Holiday,0,Out of Stock,557.4,15.58,14.33,338
ORD323,2/29/2024 4:10,4:10,Low,Moderate,Express,Low,45.56,96.88,141.02,123.68,Stormy,Sports Event,2,In-stock,206.92,3.14,77.31,137
ORD324,11/20/2024 1:42,1:42,Low,Moderate,Express,Medium,11.53,382.04,530.48,580.89,Snowy,Holiday,4,In-stock,534.03,16,10.51,251
ORD325,12/28/2024 7:42,7:42,Medium,Heavy,Same-day,High,30.48,321.21,364.37,416.36,Snowy,Sports Event,4,Low Stock,489.95,13.16,22.41,70
ORD326,3/30/2024 10:45,10:45,Low,Moderate,Express,High,14.91,454.21,629.63,702.98,Rainy,Holiday,5,Out of Stock,733.57,21.09,8.68,202
ORD327,7/11/2024 14:51,14:51,Low,Heavy,Standard,Medium,11.2,124.45,137.48,161.23,Stormy,Holiday,5,Out of Stock,221.27,4.88,12.07,211
ORD328,12/28/2024 19:53,19:53,Medium,Moderate,Standard,Medium,26.65,123.62,163.97,188.82,Stormy,Holiday,1,In-stock,218.16,5.03,17.49,194
ORD329,2/1/2024 9:33,9:33,Medium,Light,Same-day,Medium,24.45,274.18,320.18,286.02,Rainy,None,1,Out of Stock,366.34,6.17,29.06,146
ORD330,4/27/2024 3:19,3:19,High,Heavy,Express,Medium,21.46,31.44,41.89,41.01,Rainy,Holiday,2,Low Stock,55.38,1.1,12.86,6
ORD331,9/14/2024 20:11,20:11,High,Light,Express,Low,37.22,261.88,292.52,253.66,Stormy,Sports Event,1,In-stock,487.14,6.63,60.62,88
ORD332,8/9/2024 2:31,2:31,High,Light,Express,Medium,34.55,73.24,83.99,90.35,Snowy,Holiday,1,Out of Stock,163.29,3.24,53.5,71
ORD333,2/18/2024 23:32,23:32,High,Heavy,Standard,High,8.33,439.35,657.11,574.17,Rainy,None,1,In-stock,604.94,15.26,5.65,109
ORD334,5/20/2024 10:10,10:10,Medium,Light,Express,Low,45.91,381.41,514.52,545.74,Rainy,None,1,Out of Stock,489.51,14.77,68.96,256
ORD335,4/11/2024 6:42,6:42,Low,Moderate,Standard,High,32.92,431.05,587.15,517.83,Snowy,None,4,Low Stock,540.65,18.25,47.26,133
ORD336,8/11/2024 23:17,23:17,Medium,Moderate,Same-day,Medium,24.21,420.59,565.84,488.87,Stormy,Holiday,4,Low Stock,665.19,12.65,16.97,258
ORD337,7/27/2024 6:58,6:58,High,Heavy,Same-day,Low,40.66,281.03,408.86,368.78,Clear,Holiday,1,In-stock,590.99,7.86,66.04,73
ORD338,12/20/2024 1:37,1:37,Medium,Moderate,Standard,High,18.96,290.6,333.37,270.01,Clear,Sports Event,4,Out of Stock,466.81,10.92,10.05,33
