Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges
10170,2025-02-26 23:33:12.984603,Night,Medium,Moderate,Standard,Low,1.08,42.51,48.99,43.18,Snowy,None,Medium,High,39.53,7.42,11.38
10171,2025-02-28 18:15:14.984603,Night,Low,Moderate,Flexible,Low,1.08,16.58,23.29,17.93,Rainy,Concert,High,Medium,15.75,2.13,13.48
10172,2025-03-01 00:08:42.984603,Night,High,Moderate,Standard,Low,1.08,12.01,17.33,9.05,Clear,Holiday,Medium,High,11.73,6.1,5.32
10173,2025-03-02 04:05:16.984603,Night,Low,Light,Standard,Medium,1.08,37.96,42.53,38.64,Clear,Holiday,Medium,Low,37.96,3.81,5.52
10174,2025-02-27 06:45:57.984603,Morning,Medium,Light,Urgent,Low,1.08,40.03,49.06,35.160000000000004,Clear,Concert,Medium,Low,40.03,7.16,11.69
10175,2025-03-04 02:42:09.984603,Night,Medium,Light,Standard,Medium,1.08,42.96,52.41,47.34,Stormy,None,Low,Medium,42.96,3.39,17.25
10176,2025-03-03 08:25:19.984603,Morning,Medium,Light,Flexible,Medium,1.08,43.92,50.98,39.3,Rainy,Concert,Low,Low,43.92,7.53,18.28
10177,2025-03-05 08:54:59.984603,Morning,Medium,Moderate,Standard,Low,1.08,26.74,32.25,31.32,Stormy,None,Medium,Low,26.74,5.09,6.3
10178,2025-02-27 14:31:43.984603,Afternoon,Low,Light,Urgent,Low,1.08,23.01,24.62,27.700000000000003,Stormy,Concert,Medium,Medium,23.01,9.49,13.08
10179,2025-03-01 03:12:00.984603,Night,Medium,Light,Standard,Medium,1.08,38.79,42.5,39.06,Clear,None,High,Medium,36.85,3.1,18.7
10180,2025-03-03 02:05:09.984603,Night,Medium,Light,Standard,Low,1.08,30.62,34.19,28.94,Rainy,Concert,Medium,High,28.48,4.73,10.82
10181,2025-03-02 14:27:47.984603,Afternoon,Medium,Moderate,Standard,Low,1.08,48.44,49.96,45.29,Snowy,Concert,High,Medium,46.02,2.91,17.44
10182,2025-03-03 12:34:38.984603,Afternoon,High,Moderate,Standard,Medium,1.08,21.91,30.5,18.53,Snowy,None,Low,Medium,23.01,9.4,7.01
10183,2025-03-01 15:29:35.984603,Afternoon,Medium,Heavy,Flexible,Medium,1.08,6.93,15.73,4.31,Clear,None,Medium,Medium,7.62,9.02,19.03
10184,2025-03-02 04:54:23.984603,Night,Low,Light,Standard,High,1.08,31.52,40.73,31.28,Rainy,Holiday,Low,Medium,31.52,4.06,16.27
10185,2025-03-01 12:07:45.984603,Afternoon,Low,Moderate,Urgent,Low,1.08,20.91,28.59,23.34,Clear,None,Low,Medium,20.91,7.28,19.12
10186,2025-02-28 14:00:28.984603,Afternoon,Medium,Light,Urgent,High,1.08,20.42,27.81,19.41,Clear,None,High,Low,19.4,8.54,15.15
10187,2025-03-04 11:09:52.984603,Morning,Medium,Light,Standard,High,1.08,30.4,35.7,33.21,Stormy,None,High,Medium,28.88,6.44,10.45
10188,2025-02-27 23:31:36.984603,Night,Medium,Heavy,Urgent,Medium,1.08,46.48,55.2,47.13,Clear,None,Low,Medium,51.13,6.24,19.07
10189,2025-03-01 05:56:46.984603,Morning,Medium,Light,Standard,Low,1.08,17.01,22.6,12.200000000000005,Clear,None,Low,Medium,17.01,3.93,9.13
10190,2025-03-04 02:08:30.984603,Night,High,Moderate,Standard,Medium,1.08,22.08,23.35,18.4,Stormy,None,Low,Medium,23.18,2.74,9.98
10191,2025-02-27 08:11:46.984603,Morning,High,Light,Standard,Medium,1.08,45.11,51.37,45.83,Snowy,None,Low,Medium,47.37,9.18,15.51
10192,2025-02-28 15:39:33.984603,Afternoon,High,Moderate,Flexible,High,1.08,45.28,49.79,41.89,Snowy,None,Medium,High,44.22,9.2,16.48
10193,2025-02-27 19:06:30.984603,Night,Low,Moderate,Standard,High,1.08,15.56,21.25,16.64,Rainy,None,Medium,Medium,15.56,7.06,18.94
10194,2025-03-02 22:28:09.984603,Night,Medium,Heavy,Standard,Medium,1.08,36.78,41.75,36.23,Clear,None,Medium,High,37.63,4.71,8.07
10195,2025-03-03 20:41:58.984603,Night,Low,Heavy,Urgent,Medium,1.08,23.7,29.17,25.6,Clear,None,Low,Medium,26.07,4.79,16.97
10196,2025-03-02 18:58:11.984603,Night,Low,Moderate,Standard,High,1.08,47.12,49.1,45.03,Stormy,None,Low,High,43.82,7.81,16.08
10197,2025-02-27 18:05:20.984603,Night,Medium,Light,Standard,High,1.08,37.95,39.080000000000005,41.17,Snowy,None,Medium,High,35.29,9.18,5.96
10198,2025-03-04 23:53:45.984603,Night,Medium,Moderate,Standard,Medium,1.08,27.25,31.31,26.14,Stormy,Festival,Medium,Low,27.25,9.1,10.81
10199,2025-02-27 19:11:57.984603,Night,Low,Moderate,Flexible,Medium,1.08,41.78,45.07,44.75,Stormy,None,High,Low,39.69,8.24,9.24
10200,2025-02-26 18:55:10.984603,Night,Low,Light,Standard,Low,1.08,49.9,53.15,45.09,Clear,None,Low,Low,49.9,7.14,9.57
10201,2025-03-03 08:50:39.984603,Morning,Low,Moderate,Standard,Medium,1.08,25.12,34.55,24.05,Clear,None,Medium,Low,25.12,2.67,19.74
10202,2025-03-02 15:22:47.984603,Afternoon,High,Heavy,Flexible,High,1.08,21.81,30.18,19.01,Clear,Holiday,Low,Medium,25.19,3.29,14.64
10203,2025-02-27 02:58:22.984603,Night,Low,Moderate,Standard,High,1.08,32.32,33.44,31.76,Stormy,None,Low,High,30.06,9.19,15.77
10204,2025-02-26 16:59:07.984603,Afternoon,Low,Light,Standard,High,1.08,35.74,36.82,40.21,Clear,Festival,Low,High,33.24,6.85,19.65
10205,2025-03-02 03:16:34.984603,Night,Medium,Heavy,Standard,Medium,1.08,36.7,44.690000000000005,33.290000000000006,Rainy,None,High,Medium,38.35,2.07,10.66
10206,2025-02-28 01:48:42.984603,Night,Medium,Light,Urgent,High,1.08,26.31,36.17,22.19,Clear,None,High,Medium,24.99,2.81,17.03
10207,2025-03-02 05:03:53.984603,Morning,High,Light,Standard,Medium,1.08,19.95,25.14,15.53,Rainy,Festival,Low,Medium,20.95,7.31,11.52
10208,2025-02-27 19:53:06.984603,Night,Low,Moderate,Standard,Medium,1.08,41.99,46.89,38.22,Stormy,None,Medium,Medium,41.99,2.04,18.04
10209,2025-03-04 23:54:41.984603,Night,Medium,Light,Standard,Medium,1.08,48.12,51.6,43.74,Rainy,Festival,Medium,High,44.75,3.29,7.71
10210,2025-02-28 04:12:02.984603,Night,Medium,Moderate,Flexible,Medium,1.08,43.88,50.88,45.73,Stormy,Festival,Low,Medium,43.88,6.39,19.22
10211,2025-03-01 00:17:54.984603,Night,High,Light,Flexible,Medium,1.08,35.71,40.95,31.880000000000003,Rainy,Festival,Medium,High,34.87,7.54,8.28
10212,2025-03-03 04:15:35.984603,Night,Medium,Light,Flexible,Low,1.08,21.21,23.72,18.18,Clear,Concert,Medium,Low,21.21,7.22,9.89
10213,2025-02-27 12:12:15.984603,Afternoon,High,Light,Flexible,Low,1.08,33.01,38.34,34.47,Clear,None,Medium,Medium,34.66,3.79,16.34
10214,2025-03-04 01:08:54.984603,Night,Low,Heavy,Flexible,High,1.08,9.55,13.94,9.010000000000002,Snowy,None,High,Medium,9.98,7.7,10.91
10215,2025-02-27 08:25:34.984603,Morning,Medium,Moderate,Flexible,Low,1.08,29.03,38.04,24.58,Clear,None,Medium,Low,29.03,3.9,14.12
10216,2025-03-01 16:31:34.984603,Afternoon,Medium,Light,Flexible,Low,1.08,40.15,48.09,44.86,Clear,Festival,Low,High,37.34,4.6,11.67
10217,2025-03-01 23:51:27.984603,Night,High,Light,Standard,Medium,1.08,16.3,23.61,17.3,Clear,None,Medium,Low,17.12,7.97,16.14
10218,2025-02-26 14:53:14.984603,Afternoon,Low,Light,Urgent,High,1.08,27.57,31.51,28.71,Clear,None,Low,Medium,27.57,7.2,8.42
10219,2025-03-03 22:18:31.984603,Night,Low,Moderate,Urgent,Medium,1.08,8.3,10.56,11.83,Clear,Holiday,Medium,Medium,8.3,8.79,5.88
10220,2025-03-02 20:42:24.984603,Night,Medium,Light,Flexible,Low,1.08,42.73,51.51,46.81999999999999,Rainy,None,Medium,Low,42.73,7.26,9.5
10221,2025-03-05 03:23:01.984603,Night,Low,Moderate,Standard,High,1.08,20.76,24.840000000000003,16.330000000000002,Snowy,Holiday,High,Medium,19.72,6.55,12.11
10222,2025-03-04 22:40:33.984603,Night,Low,Moderate,Urgent,Medium,1.08,31.2,37.54,26.88,Stormy,Festival,High,High,27.57,2.75,7.52
10223,2025-02-28 05:39:17.984603,Morning,High,Moderate,Flexible,Medium,1.08,22.03,28.35,24.8,Clear,None,High,Low,21.97,4.94,10.32
10224,2025-03-02 02:27:06.984603,Night,Medium,Moderate,Urgent,High,1.08,31.89,41.24,33.85,Stormy,Holiday,Medium,Low,31.89,4.12,11.0
10225,2025-03-02 16:16:24.984603,Afternoon,Medium,Moderate,Standard,Medium,1.08,38.49,41.04,35.660000000000004,Stormy,Holiday,Medium,High,35.8,3.95,5.86
10226,2025-02-27 18:29:11.984603,Night,Medium,Light,Urgent,High,1.08,19.71,27.65,17.92,Stormy,Holiday,Medium,Medium,19.71,9.78,13.75
10227,2025-02-28 05:34:42.984603,Morning,Medium,Moderate,Urgent,Medium,1.08,28.37,33.53,29.48,Clear,None,Low,Medium,28.37,5.14,18.27
10228,2025-03-03 23:20:26.984603,Night,Low,Moderate,Standard,Medium,1.08,40.77,43.34,43.66,Clear,None,Medium,Medium,40.77,9.14,7.28
10229,2025-03-02 20:24:15.984603,Night,Low,Light,Standard,Medium,1.08,35.95,44.47,36.98,Stormy,None,Low,Medium,35.95,7.05,13.97
10230,2025-03-02 18:15:10.984603,Night,Medium,Heavy,Flexible,High,1.08,7.57,15.95,10.49,Stormy,Holiday,Medium,Medium,8.33,8.36,14.97
10231,2025-03-02 20:47:56.984603,Night,Medium,Light,Flexible,Medium,1.08,30.59,31.95,27.88,Rainy,None,High,High,27.03,6.02,11.29
10232,2025-02-27 21:20:35.984603,Night,Medium,Light,Standard,Low,1.08,21.94,29.32,20.25,Clear,None,Low,Low,21.94,6.62,15.52
10233,2025-03-01 21:43:58.984603,Night,Low,Light,Flexible,Medium,1.08,36.9,39.28,32.92,Rainy,None,Medium,High,34.32,5.94,11.16
10234,2025-02-28 18:05:45.984603,Night,Medium,Heavy,Flexible,Medium,1.08,5.75,12.24,10.6,Clear,None,Medium,Low,6.32,3.56,12.57
10235,2025-03-01 15:29:43.984603,Afternoon,High,Moderate,Standard,High,1.08,19.88,26.67,22.97,Clear,None,High,High,18.44,7.78,5.11
10236,2025-03-02 22:10:41.984603,Night,High,Moderate,Urgent,High,1.08,8.89,15.88,11.05,Clear,None,Medium,High,8.68,4.25,15.38
10237,2025-03-04 18:27:58.984603,Night,High,Light,Flexible,Medium,1.08,46.42,48.5,43.370000000000005,Clear,Holiday,High,Medium,46.3,2.19,14.92
10238,2025-03-05 08:46:57.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,44.44,50.82,46.43,Clear,Holiday,Low,Low,44.44,7.16,5.58
10239,2025-03-04 15:30:26.984603,Afternoon,Medium,Light,Standard,Medium,1.08,48.56,50.46,52.18,Clear,None,High,High,42.9,3.42,10.52
10240,2025-03-04 16:00:22.984603,Afternoon,Medium,Heavy,Standard,Medium,1.08,33.96,41.67,37.06,Clear,Holiday,Medium,Medium,37.36,9.52,19.69
10241,2025-03-03 00:27:34.984603,Night,Low,Light,Flexible,High,1.08,41.32,42.89,43.87,Clear,None,Medium,Medium,41.32,9.63,11.31
10242,2025-03-02 05:50:23.984603,Morning,Medium,Light,Urgent,Medium,1.08,32.53,40.35,31.4,Clear,Concert,Low,Low,32.53,9.32,12.53
10243,2025-03-03 09:59:14.984603,Morning,Medium,Light,Standard,Low,1.08,27.14,36.09,29.81,Clear,None,Medium,High,25.24,4.96,18.65
10244,2025-03-02 21:45:19.984603,Night,Low,Heavy,Standard,Low,1.08,42.52,46.21,42.370000000000005,Clear,Festival,High,Medium,44.43,2.12,15.76
10245,2025-02-26 21:42:30.984603,Night,Medium,Moderate,Flexible,Medium,1.08,39.93,47.93,38.98,Clear,None,Medium,Low,39.93,9.43,13.73
10246,2025-03-04 07:49:56.984603,Morning,High,Moderate,Standard,Medium,1.08,38.0,42.76,42.65,Clear,None,Medium,High,37.11,5.43,16.97
10247,2025-02-28 15:51:02.984603,Afternoon,Low,Moderate,Urgent,High,1.08,45.23,53.41,41.7,Clear,Holiday,Medium,Medium,45.23,9.73,17.97
10248,2025-03-04 12:03:08.984603,Afternoon,High,Heavy,Flexible,Medium,1.08,46.79,53.97,50.44,Clear,None,Medium,Medium,54.04,9.71,11.85
10249,2025-02-28 01:38:31.984603,Night,Low,Heavy,Standard,Medium,1.08,25.04,28.64,23.26,Stormy,Holiday,Medium,Medium,27.54,8.82,12.13
10250,2025-02-27 10:09:04.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,17.73,20.47,17.89,Rainy,None,Medium,High,16.49,4.36,10.79
10251,2025-02-26 13:25:08.984603,Afternoon,Medium,Light,Urgent,High,1.08,28.03,37.260000000000005,26.66,Stormy,None,High,Low,26.63,5.08,19.5
10252,2025-03-03 18:49:50.984603,Night,Medium,Light,Flexible,Medium,1.08,9.19,17.740000000000002,9.22,Rainy,Holiday,High,High,8.12,8.81,15.46
10253,2025-03-02 03:21:31.984603,Night,High,Heavy,Urgent,Medium,1.08,47.22,54.16,50.4,Snowy,None,High,High,48.19,4.54,6.25
10254,2025-02-27 13:41:51.984603,Afternoon,High,Moderate,Standard,Low,1.08,49.27,53.41,46.1,Clear,None,Medium,Medium,51.73,3.36,17.94
10255,2025-02-26 23:18:26.984603,Night,Medium,Light,Standard,Medium,1.08,34.37,39.96,36.92,Rainy,Concert,Medium,Medium,34.37,6.45,12.21
10256,2025-03-04 01:58:06.984603,Night,Low,Moderate,Standard,High,1.08,38.58,44.6,38.04,Rainy,Festival,Medium,High,35.88,9.49,6.03
10257,2025-02-27 04:58:30.984603,Night,High,Heavy,Flexible,Medium,1.08,19.57,21.34,23.92,Snowy,Holiday,Medium,Medium,22.6,7.57,13.25
10258,2025-02-28 00:17:10.984603,Night,Low,Light,Standard,Medium,1.08,43.98,53.73,44.45,Clear,Concert,Low,Medium,43.98,6.56,11.26
10259,2025-03-03 14:41:09.984603,Afternoon,High,Moderate,Standard,Medium,1.08,45.51,47.34,40.92,Stormy,Festival,High,Medium,45.4,2.78,18.17
10260,2025-03-01 11:55:26.984603,Morning,Medium,Heavy,Flexible,Medium,1.08,8.46,15.96,12.56,Rainy,Holiday,Low,High,8.65,6.92,8.06
10261,2025-02-27 18:28:09.984603,Night,Low,Moderate,Urgent,Low,1.08,10.91,16.35,15.15,Stormy,Festival,Medium,Medium,10.91,9.92,17.4
10262,2025-02-28 12:22:09.984603,Afternoon,Medium,Light,Flexible,High,1.08,16.74,24.58,13.54,Stormy,None,High,Medium,15.9,3.12,13.37
10263,2025-03-03 14:29:40.984603,Afternoon,Low,Heavy,Standard,Medium,1.08,36.67,40.02,41.400000000000006,Snowy,Holiday,High,Medium,38.32,6.15,5.82
10264,2025-03-01 18:56:53.984603,Night,Low,Heavy,Standard,High,1.08,13.25,17.81,12.71,Stormy,None,Medium,Medium,14.58,9.02,19.58
10265,2025-03-03 03:45:48.984603,Night,Medium,Heavy,Flexible,Medium,1.08,14.9,20.630000000000003,19.04,Clear,Holiday,Low,Low,16.39,7.93,12.69
10266,2025-02-27 20:57:00.984603,Night,Low,Moderate,Standard,High,1.08,22.18,24.27,20.82,Clear,Concert,Medium,Medium,22.18,7.58,9.36
10267,2025-03-04 00:02:44.984603,Night,Low,Light,Standard,Medium,1.08,32.52,41.190000000000005,27.750000000000004,Clear,None,Low,Low,32.52,7.62,12.04
10268,2025-03-05 03:24:20.984603,Night,Low,Heavy,Standard,Medium,1.08,48.93,58.85,51.88,Clear,Holiday,High,Medium,51.13,4.88,17.87
10269,2025-02-28 01:59:07.984603,Night,Medium,Light,Standard,Medium,1.08,40.28,45.04,44.14,Clear,Concert,Low,Medium,40.28,4.35,9.57
10270,2025-03-03 03:29:10.984603,Night,Low,Heavy,Flexible,Medium,1.08,30.12,34.51,26.75,Rainy,Concert,High,Medium,31.48,8.47,7.89
10271,2025-02-28 06:30:49.984603,Morning,Medium,Heavy,Urgent,Medium,1.08,7.22,13.57,7.76,Stormy,None,High,High,7.02,8.48,6.94
10272,2025-03-01 21:58:49.984603,Night,Low,Moderate,Standard,High,1.08,28.26,35.46,31.58,Clear,Concert,High,Medium,26.85,8.94,9.47
10273,2025-03-05 03:58:24.984603,Night,High,Heavy,Flexible,High,1.08,14.18,23.0,13.8,Rainy,None,Low,Medium,16.38,9.31,16.7
10274,2025-03-02 16:37:51.984603,Afternoon,High,Moderate,Standard,Medium,1.08,18.5,22.86,21.38,Clear,Holiday,Low,Medium,19.42,6.09,12.07
10275,2025-03-02 19:17:18.984603,Night,Low,Light,Flexible,Medium,1.08,16.29,24.17,17.669999999999998,Stormy,None,Medium,High,15.15,6.01,8.41
10276,2025-02-28 12:21:15.984603,Afternoon,Medium,Moderate,Flexible,Low,1.08,20.64,23.8,22.85,Clear,None,High,High,18.24,8.39,7.49
10277,2025-02-27 01:19:13.984603,Night,High,Light,Standard,High,1.08,7.8,14.92,11.99,Rainy,None,High,Low,7.78,7.2,9.99
10278,2025-03-03 22:19:59.984603,Night,High,Moderate,Urgent,Medium,1.08,30.96,36.16,30.130000000000003,Snowy,None,Low,High,30.23,7.62,19.1
10279,2025-02-27 23:06:02.984603,Night,Medium,Light,Urgent,Medium,1.08,7.06,14.02,9.77,Clear,Holiday,Medium,Low,7.06,8.37,10.15
10280,2025-03-02 01:31:07.984603,Night,Low,Moderate,Standard,High,1.08,34.73,39.15,36.86,Stormy,None,Medium,Medium,34.73,9.12,19.82
10281,2025-02-27 11:40:28.984603,Morning,Medium,Heavy,Standard,Medium,1.08,37.89,41.54,37.28,Stormy,Concert,Medium,Medium,41.68,4.7,12.28
10282,2025-03-01 23:29:55.984603,Night,Medium,Heavy,Standard,High,1.08,26.87,32.24,25.68,Clear,Festival,Medium,Low,29.56,5.0,7.69
10283,2025-02-28 14:08:33.984603,Afternoon,Medium,Light,Standard,Medium,1.08,40.16,49.22,43.97,Snowy,Holiday,Medium,Medium,40.16,2.75,18.37
10284,2025-03-02 06:59:51.984603,Morning,Medium,Moderate,Flexible,High,1.08,48.53,55.6,45.58,Stormy,None,Low,High,45.13,6.63,11.91
10285,2025-03-03 07:02:46.984603,Morning,High,Moderate,Urgent,Medium,1.08,20.3,26.8,18.49,Clear,None,Low,Medium,21.32,2.29,15.65
10286,2025-02-28 01:06:52.984603,Night,High,Heavy,Flexible,Medium,1.08,32.85,40.33,37.59,Clear,None,Medium,Medium,37.94,5.72,19.76
10287,2025-03-03 14:24:51.984603,Afternoon,Low,Moderate,Standard,High,1.08,19.57,27.13,17.34,Rainy,None,Medium,Medium,19.57,6.34,5.75
10288,2025-02-27 20:38:53.984603,Night,Low,Moderate,Urgent,Medium,1.08,24.95,28.6,28.67,Stormy,Concert,Medium,Low,24.95,4.29,6.45
10289,2025-03-03 20:14:50.984603,Night,Low,Heavy,Standard,Medium,1.08,5.94,9.03,4.65,Clear,None,Low,High,6.08,6.73,15.81
10290,2025-02-27 06:52:45.984603,Morning,High,Light,Flexible,Medium,1.08,8.35,13.93,8.86,Stormy,Festival,High,Low,8.33,2.24,9.23
10291,2025-02-28 03:56:43.984603,Night,Medium,Heavy,Flexible,Low,1.08,40.89,43.22,39.87,Clear,None,High,Medium,42.73,2.3,7.76
10292,2025-03-02 21:34:11.984603,Night,Medium,Heavy,Standard,High,1.08,11.3,16.57,8.510000000000002,Stormy,None,High,High,10.98,8.58,5.59
10293,2025-03-01 15:08:05.984603,Afternoon,Medium,Heavy,Standard,Medium,1.08,36.46,43.7,38.37,Rainy,None,Low,High,37.3,4.88,5.33
10294,2025-02-27 21:24:14.984603,Night,Medium,Light,Standard,High,1.08,36.9,37.97,41.57,Rainy,Holiday,Low,High,34.32,3.02,16.62
10295,2025-03-01 11:11:58.984603,Morning,Medium,Moderate,Standard,Medium,1.08,49.83,51.83,53.76,Rainy,None,High,Medium,47.34,6.18,7.02
10296,2025-03-04 21:39:28.984603,Night,Medium,Heavy,Urgent,Medium,1.08,36.3,45.96,41.15,Stormy,None,Low,High,37.13,8.16,12.02
10297,2025-03-04 11:19:57.984603,Morning,Medium,Light,Flexible,High,1.08,10.79,20.14,12.7,Clear,Holiday,Medium,Medium,10.79,3.73,14.09
10298,2025-03-02 18:15:29.984603,Night,High,Moderate,Standard,Medium,1.08,33.19,37.95,28.53,Stormy,Festival,Low,Medium,34.85,6.98,11.43
10299,2025-03-03 16:15:40.984603,Afternoon,High,Light,Standard,High,1.08,28.59,34.9,29.13,Clear,None,Medium,High,27.92,2.68,5.41
10300,2025-02-26 22:47:50.984603,Night,High,Light,Flexible,Medium,1.08,46.28,48.68,47.51,Stormy,None,High,Low,46.16,2.41,16.75
10301,2025-02-27 08:53:50.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,36.06,40.04,32.260000000000005,Stormy,None,High,Medium,34.26,6.25,5.16
10302,2025-02-26 13:44:13.984603,Afternoon,Medium,Moderate,Urgent,Medium,1.08,28.33,36.47,31.61,Clear,Holiday,High,High,25.03,6.33,16.43
10303,2025-03-01 16:31:16.984603,Afternoon,Medium,Light,Urgent,Low,1.08,33.09,41.790000000000006,35.39,Stormy,Holiday,High,Low,31.44,7.1,18.4
10304,2025-02-26 17:38:29.984603,Afternoon,High,Moderate,Flexible,Medium,1.08,24.96,29.61,24.44,Rainy,Festival,Medium,Medium,26.21,7.81,11.49
10305,2025-02-27 04:26:37.984603,Night,Low,Moderate,Urgent,Medium,1.08,27.88,31.68,25.8,Snowy,None,Medium,Low,27.88,9.81,13.03
10306,2025-02-27 11:25:13.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,37.51,44.65,34.73,Clear,None,Low,High,34.88,6.13,12.15
10307,2025-03-04 17:14:16.984603,Afternoon,Low,Moderate,Standard,Low,1.08,8.53,15.989999999999998,13.169999999999998,Clear,None,Medium,Medium,8.53,4.58,10.84
10308,2025-02-28 13:32:08.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,32.69,42.54,35.71,Stormy,Holiday,Low,Medium,32.69,8.36,18.31
10309,2025-02-28 19:27:11.984603,Night,Medium,Moderate,Urgent,Medium,1.08,8.97,16.25,10.9,Stormy,None,High,Medium,8.52,4.17,18.41
10310,2025-02-28 08:44:22.984603,Morning,Medium,Light,Flexible,Low,1.08,43.48,46.64,47.96,Clear,Festival,Medium,Medium,43.48,5.51,10.04
10311,2025-03-03 01:47:21.984603,Night,Low,Moderate,Standard,Low,1.08,47.41,48.95,44.45,Snowy,None,Medium,High,44.09,2.63,14.23
10312,2025-03-04 07:11:42.984603,Morning,Medium,Moderate,Standard,Medium,1.08,40.11,43.43,43.69,Rainy,None,Medium,Medium,40.11,2.2,18.9
10313,2025-03-02 18:44:53.984603,Night,High,Moderate,Flexible,Medium,1.08,37.31,40.35,38.14,Snowy,None,Medium,Low,39.18,9.7,19.43
10314,2025-03-05 05:27:55.984603,Morning,Low,Light,Standard,Low,1.08,47.47,49.31,51.8,Rainy,None,Medium,High,44.15,8.69,12.63
10315,2025-03-04 15:52:08.984603,Afternoon,Medium,Moderate,Flexible,Low,1.08,14.83,19.83,16.44,Clear,Holiday,High,Low,14.09,7.57,11.79
10316,2025-02-28 06:21:41.984603,Morning,Medium,Light,Standard,High,1.08,15.3,18.89,17.72,Clear,None,Medium,High,14.23,5.27,9.18
10317,2025-03-03 15:39:04.984603,Afternoon,High,Heavy,Standard,Medium,1.08,26.65,35.98,23.87,Snowy,None,Medium,Medium,30.78,3.39,19.38
10318,2025-03-01 06:00:01.984603,Morning,Low,Light,Standard,Medium,1.08,5.34,9.98,3.79,Clear,None,Medium,Medium,5.34,3.25,7.14
10319,2025-03-03 16:00:48.984603,Afternoon,High,Heavy,Urgent,High,1.08,48.43,57.32,46.45,Snowy,Holiday,High,Medium,53.14,4.0,13.7
10320,2025-03-04 22:28:39.984603,Night,Medium,Moderate,Standard,Low,1.08,6.45,10.21,8.39,Stormy,Concert,Medium,Medium,6.45,6.39,9.24
10321,2025-03-01 01:43:22.984603,Night,High,Moderate,Flexible,Medium,1.08,31.83,40.31,30.94,Clear,None,High,High,29.53,7.72,9.19
10322,2025-03-04 02:10:00.984603,Night,High,Light,Standard,High,1.08,20.93,26.02,24.53,Rainy,Holiday,High,High,19.42,7.28,11.07
10323,2025-03-01 09:42:29.984603,Morning,Low,Light,Standard,Medium,1.08,9.63,10.920000000000002,6.760000000000001,Rainy,None,Low,Medium,9.63,4.24,19.98
10324,2025-03-01 02:00:23.984603,Night,Low,Light,Urgent,High,1.08,6.11,11.49,9.07,Rainy,Holiday,High,High,5.4,9.64,5.82
10325,2025-03-01 14:05:51.984603,Afternoon,Low,Light,Flexible,High,1.08,16.81,19.85,19.94,Clear,Holiday,High,Medium,15.97,7.9,13.68
10326,2025-03-05 11:48:22.984603,Morning,Medium,Moderate,Standard,Low,1.08,9.8,13.57,11.08,Snowy,None,Medium,Medium,9.8,6.43,6.24
10327,2025-03-01 15:17:18.984603,Afternoon,Low,Light,Urgent,High,1.08,47.31,54.47,43.79,Rainy,Holiday,Medium,High,44.0,6.89,7.32
10328,2025-03-01 06:36:28.984603,Morning,Low,Moderate,Urgent,High,1.08,16.01,21.78,14.28,Snowy,None,High,Medium,15.21,5.36,11.59
10329,2025-03-05 09:42:38.984603,Morning,Medium,Light,Standard,Medium,1.08,9.24,18.24,8.22,Rainy,None,Low,Medium,9.24,3.98,12.66
10330,2025-03-04 03:08:58.984603,Night,Low,Heavy,Flexible,High,1.08,39.64,49.06,39.29,Clear,None,High,Medium,41.42,4.85,8.88
10331,2025-03-03 17:20:21.984603,Afternoon,Low,Moderate,Flexible,Low,1.08,23.64,30.86,26.01,Rainy,None,Medium,Medium,23.64,8.06,9.75
10332,2025-02-27 23:04:45.984603,Night,Medium,Light,Flexible,Medium,1.08,42.96,51.73,41.34,Stormy,Holiday,High,Medium,40.81,2.12,6.3
10333,2025-03-03 05:34:18.984603,Morning,Low,Moderate,Urgent,Medium,1.08,42.73,45.49,37.91,Clear,None,Medium,High,39.74,2.93,9.55
10334,2025-02-26 21:32:16.984603,Night,Medium,Light,Flexible,Low,1.08,49.66,51.37,53.31999999999999,Snowy,Holiday,Medium,High,46.18,2.37,19.5
10335,2025-03-01 04:34:28.984603,Night,Medium,Light,Standard,Medium,1.08,41.17,45.17,40.49,Clear,None,High,Medium,39.11,2.33,19.17
10336,2025-02-27 21:37:53.984603,Night,Medium,Moderate,Standard,Medium,1.08,14.64,18.57,12.47,Snowy,None,Medium,Low,14.64,8.84,10.02
10337,2025-02-27 14:41:27.984603,Afternoon,High,Moderate,Standard,Medium,1.08,31.39,38.38,34.58,Stormy,None,Medium,Low,32.96,7.63,13.56
